run_id,problem_name,time_to_solution,noise_param,tries,iterations,flips,order_of_colors,order_of_parallel_flips
4,uf50060.cnf,,,,,,,
4,uf50061.cnf,,,,,,,
4,uf50062.cnf,2.8793047154322267,0.5,0.0,35.0,23.0,[],[]
4,uf50063.cnf,,,,,,,
4,uf50064.cnf,,,,,,,
4,uf50065.cnf,,,,,,,
4,uf50066.cnf,,,,,,,
4,uf50067.cnf,,,,,,,
4,uf50068.cnf,,,,,,,
4,uf50069.cnf,,,,,,,
4,uf50070.cnf,,,,,,,
4,uf50071.cnf,,,,,,,
4,uf50072.cnf,,,,,,,
4,uf50073.cnf,,,,,,,
4,uf50074.cnf,,,,,,,
4,uf50075.cnf,,,,,,,
4,uf50076.cnf,,,,,,,
4,uf50077.cnf,,,,,,,
4,uf50078.cnf,,,,,,,
4,uf50079.cnf,14.978955486789346,0.5,0.0,609.0,108.0,[],[]
4,uf50080.cnf,,,,,,,
4,uf50081.cnf,,,,,,,
4,uf50082.cnf,,,,,,,
4,uf50083.cnf,,,,,,,
4,uf50084.cnf,,,,,,,
4,uf50085.cnf,,,,,,,
4,uf50086.cnf,,,,,,,
4,uf50087.cnf,,,,,,,
4,uf50088.cnf,,,,,,,
4,uf50089.cnf,,,,,,,
4,uf50090.cnf,,,,,,,
4,uf50091.cnf,2.8192577064037323,0.5,0.0,29.0,30.0,[],[]
4,uf50092.cnf,,,,,,,
4,uf50093.cnf,,,,,,,
4,uf50094.cnf,,,,,,,
4,uf50095.cnf,,,,,,,
4,uf50096.cnf,,,,,,,
4,uf50097.cnf,,,,,,,
4,uf50098.cnf,,,,,,,
4,uf50099.cnf,,,,,,,
4,uf500100.cnf,,,,,,,
5,uf5001.cnf,,,,,,,
5,uf5002.cnf,,,,,,,
5,uf5003.cnf,,,,,,,
5,uf5004.cnf,,,,,,,
5,uf5005.cnf,,,,,,,
5,uf5006.cnf,,,,,,,
5,uf5007.cnf,,,,,,,
5,uf5008.cnf,,,,,,,
5,uf5009.cnf,,,,,,,
5,uf50010.cnf,,,,,,,
5,uf50011.cnf,,,,,,,
5,uf50012.cnf,90.18253627419472,0.5,0.0,1520.0,785.0,[],[]
5,uf50013.cnf,,,,,,,
5,uf50014.cnf,,,,,,,
5,uf50015.cnf,,,,,,,
5,uf50016.cnf,,,,,,,
5,uf50017.cnf,,,,,,,
5,uf50018.cnf,,,,,,,
5,uf50019.cnf,,,,,,,
5,uf50020.cnf,,,,,,,
5,uf50021.cnf,,,,,,,
5,uf50022.cnf,,,,,,,
5,uf50023.cnf,,,,,,,
5,uf50024.cnf,,,,,,,
5,uf50025.cnf,,,,,,,
5,uf50026.cnf,,,,,,,
5,uf50027.cnf,,,,,,,
5,uf50028.cnf,5.137006593868136,0.5,0.0,88.0,42.0,[],[]
5,uf50029.cnf,,,,,,,
5,uf50030.cnf,,,,,,,
5,uf50031.cnf,,,,,,,
5,uf50032.cnf,,,,,,,
5,uf50033.cnf,,,,,,,
5,uf50034.cnf,3.9478272004052997,0.5,0.0,67.0,37.0,[],[]
5,uf50035.cnf,,,,,,,
5,uf50036.cnf,,,,,,,
5,uf50037.cnf,,,,,,,
5,uf50038.cnf,,,,,,,
5,uf50039.cnf,,,,,,,
5,uf50040.cnf,,,,,,,
5,uf50041.cnf,,,,,,,
5,uf50042.cnf,,,,,,,
5,uf50043.cnf,,,,,,,
5,uf50044.cnf,,,,,,,
5,uf50045.cnf,,,,,,,
5,uf50046.cnf,22.53745281137526,0.5,0.0,670.0,179.0,[],[]
5,uf50047.cnf,,,,,,,
5,uf50048.cnf,,,,,,,
5,uf50049.cnf,,,,,,,
5,uf50050.cnf,,,,,,,
5,uf50051.cnf,12.546678307466209,0.5,0.0,492.0,102.0,[],[]
5,uf50052.cnf,,,,,,,
5,uf50053.cnf,,,,,,,
5,uf50054.cnf,,,,,,,
5,uf50055.cnf,,,,,,,
5,uf50056.cnf,,,,,,,
5,uf50057.cnf,,,,,,,
5,uf50058.cnf,,,,,,,
5,uf50059.cnf,,,,,,,
5,uf50060.cnf,,,,,,,
5,uf50061.cnf,,,,,,,
5,uf50062.cnf,,,,,,,
5,uf50063.cnf,,,,,,,
5,uf50064.cnf,,,,,,,
5,uf50065.cnf,19.263734333217144,0.5,0.0,226.0,139.0,[],[]
5,uf50066.cnf,,,,,,,
5,uf50067.cnf,,,,,,,
5,uf50068.cnf,,,,,,,
5,uf50069.cnf,,,,,,,
5,uf50070.cnf,,,,,,,
5,uf50071.cnf,,,,,,,
5,uf50072.cnf,,,,,,,
5,uf50073.cnf,,,,,,,
5,uf50074.cnf,,,,,,,
5,uf50075.cnf,,,,,,,
5,uf50076.cnf,,,,,,,
5,uf50077.cnf,,,,,,,
5,uf50078.cnf,,,,,,,
5,uf50079.cnf,,,,,,,
5,uf50080.cnf,,,,,,,
5,uf50081.cnf,,,,,,,
5,uf50082.cnf,50.36388491280377,0.5,0.0,1892.0,399.0,[],[]
5,uf50083.cnf,,,,,,,
5,uf50084.cnf,,,,,,,
5,uf50085.cnf,8.294831290841103,0.5,0.0,137.0,75.0,[],[]
5,uf50086.cnf,,,,,,,
5,uf50087.cnf,,,,,,,
5,uf50088.cnf,,,,,,,
5,uf50089.cnf,,,,,,,
5,uf50090.cnf,,,,,,,
5,uf50091.cnf,,,,,,,
5,uf50092.cnf,,,,,,,
5,uf50093.cnf,,,,,,,
5,uf50094.cnf,,,,,,,
5,uf50095.cnf,,,,,,,
5,uf50096.cnf,,,,,,,
5,uf50097.cnf,,,,,,,
5,uf50098.cnf,,,,,,,
5,uf50099.cnf,,,,,,,
5,uf500100.cnf,,,,,,,
6,uf5001.cnf,,,,,,,
6,uf5002.cnf,,,,,,,
6,uf5003.cnf,,,,,,,
6,uf5004.cnf,,,,,,,
6,uf5005.cnf,,,,,,,
6,uf5006.cnf,,,,,,,
6,uf5007.cnf,,,,,,,
6,uf5008.cnf,,,,,,,
6,uf5009.cnf,,,,,,,
6,uf50010.cnf,,,,,,,
6,uf50011.cnf,,,,,,,
6,uf50012.cnf,101.45352304913104,0.5,0.0,1676.0,850.0,[],[]
6,uf50013.cnf,,,,,,,
6,uf50014.cnf,,,,,,,
6,uf50015.cnf,,,,,,,
